date,method,equity_ABBV,equity_ABT,equity_ADBE,equity_AEP,equity_AMD,equity_AMGN,equity_AMT,equity_BA,equity_CAT,equity_CCI,equity_CMCSA,equity_COP,equity_CVX,equity_D,equity_DD,equity_DIS,equity_DOW,equity_DUK,equity_EA,equity_GE,equity_GILD,equity_GS,equity_INTC,equity_KO,equity_MMM,equity_MRK,equity_MS,equity_NEE,equity_NEM,equity_NKE,equity_NUE,equity_NVDA,equity_O,equity_OXY,equity_PLD,equity_PSA,equity_QCOM,equity_SBUX,equity_SHW,equity_SLB,equity_SO,equity_T,equity_TMUS,equity_TTWO,equity_UPS,equity_USB,equity_V,equity_WFC,equity_WMT,equity_XOM,crypto_ADA-USD,crypto_BCH-USD,crypto_BTC-USD,crypto_EOS-USD,crypto_ETC-USD,crypto_ETH-USD,crypto_LTC-USD,crypto_TRX-USD,crypto_XLM-USD,crypto_XRP-USD
2022-02-02,max_sharpe,0.10866245137724716,0.0,0.0,0.0,0.0,0.0,0.0,2.0653172350756468e-14,1.3118200658753392e-14,0.0,2.6510280421239543e-15,0.17801288545974378,0.0,0.0,1.4061480188884116e-14,2.1093099930900545e-14,1.4209889010070462e-14,0.0,0.0,1.1484970197229543e-14,0.0,2.1587607554867176e-15,1.1460897493845505e-14,0.0,1.1695147132864362e-15,0.0,0.0,0.0,0.0,0.0,0.07016892218946304,0.05615715913994463,0.0,2.4039349249768804e-14,0.03053672420632521,0.4595806237247798,1.541005086848105e-15,0.0,0.0,1.3565673421419226e-14,0.0,4.014276261971272e-15,1.8611982242046462e-14,0.0,0.018476729923205173,2.9823083426593602e-15,5.4623487947308915e-15,0.06029921520924208,0.0,0.0,1.9491473297102366e-15,3.6073053889093045e-14,2.3947114112816784e-14,7.777310880895768e-15,0.018105288770014123,9.202901977778442e-15,3.14462355676636e-14,0.0,5.627309757212588e-14,0.0
2022-03-04,max_sharpe,0.2083657241419848,5.195120552535912e-16,2.2148324284884164e-15,0.0342821960321753,0.0,2.0134955969185682e-16,6.562052839717148e-16,3.772930844494753e-16,1.6916658692223375e-15,0.0,0.0,0.12611255218295023,0.00039195703287422945,4.172266120926273e-15,0.0,0.0,0.0,1.7688218447190786e-15,0.0,9.529695545375661e-17,3.1335279675312462e-15,0.0,1.0589748005223619e-15,1.4052331684251705e-15,3.143657810856009e-15,3.1077209922122127e-16,0.0,1.3945025007740063e-15,0.02880478004140262,0.0,0.09860268714913488,0.05799848152417837,0.0,0.0,0.03227300557072725,0.39498598591394807,9.526671010826338e-16,0.0,0.0,9.866558355969635e-16,8.516972298041003e-16,1.6317294119663442e-15,0.0,3.0779679465563123e-16,1.4320328678766468e-15,1.3447972381210199e-15,9.489019381608546e-16,1.4058120664570634e-15,7.148147321873663e-16,0.0,0.0,0.0,0.0,2.0294601602105008e-16,0.0181826304106116,3.6434201194883073e-16,1.0621180703125557e-15,0.0,0.0,5.218666369608625e-15
2022-04-04,max_sharpe,0.3239434672430599,1.4682243497212574e-13,4.956193295827675e-14,3.1229442977855647e-13,2.4046663538070886e-13,9.164712459647132e-14,1.526650570188277e-13,0.0,5.057665244636077e-14,1.5338479965647434e-13,6.198655465787516e-14,0.08099837338689192,0.07524499324932135,2.6822209036701395e-13,0.0,7.309189071330094e-15,0.0,3.060432772399726e-13,1.6672810220414093e-13,0.0,1.4743201887428988e-13,7.116251583339457e-14,0.0,2.8293711422653567e-13,0.0,2.31168067055167e-13,1.0624100993464818e-13,3.5623885170278446e-13,0.05061154321333575,1.4460391625988583e-13,0.025068646626970004,0.05008773758460247,1.9023246765051945e-13,0.02510234990363755,0.0659196720668625,0.28693392664940043,5.962333311851316e-14,1.6947169874731146e-14,1.3766368782026445e-13,1.047315133823802e-13,3.233735452133365e-13,6.124709703205999e-14,1.197345617468959e-13,1.8836990770936297e-13,2.3300542804648743e-13,5.486410444001184e-15,9.182089736446133e-14,1.6156375052416388e-13,2.892926145779741e-13,1.8384663184715636e-13,0.0,0.0,0.0,0.0,0.01608929007483522,0.0,0.0,0.0,0.0,0.0
2022-05-04,max_sharpe,0.25845218805334935,0.0,0.0,0.0,0.0,0.0,0.0,6.590915200734665e-14,2.562006664961723e-15,0.0,2.4460935180335224e-15,0.15479255421319174,0.11851521097393128,0.0,1.2840815402482852e-14,1.8376319007188204e-14,0.0,0.0,0.0,4.302386615287837e-14,0.0,1.1165849243681581e-14,4.9037527768661565e-15,0.017701355855143697,5.183833334739302e-15,0.049956476336896725,0.0,0.0,0.0,0.0,0.07266734975299723,0.029431086425409113,0.0,0.0382863949332677,0.1660972450711962,0.0941001383845808,0.0,3.2549399256887005e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3275587579925186e-14,0.0,2.9030970462411093e-15,0.0,0.0,1.0913590419570869e-13,9.274099263256806e-14,2.4963356723748263e-14,2.8131612159872134e-14,4.9126367329977985e-14,3.2972403354822094e-14,1.1737534734088673e-13,4.7861091769262025e-14,1.1865323505346728e-13,9.753388097276339e-14
2022-06-03,max_sharpe,0.27432588082447285,0.0,0.0,0.13251736254883953,0.055112589903021036,0.0,0.0,2.936186694661545e-14,0.0,0.0,0.0,0.07734713921770736,0.2100444784069313,0.0,0.0,4.70634217503726e-15,0.0,0.0,0.0,7.397403466202043e-15,0.0,0.0,0.0,0.0,0.0,0.08206737406033013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501373004361326,0.0,0.0,0.0,0.0,0.0,4.011818145621207e-15,0.11844787460269704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.020476838673377e-14,8.795982863645816e-14,1.6285726509815776e-14,9.741958532777765e-14,6.538967362284627e-14,4.23139583885552e-14,6.6728312705686e-14,2.042735046414504e-14,6.691379305206054e-14,6.284819299965598e-14
2022-07-06,max_sharpe,0.47703731282531475,2.2067027184246804e-14,0.0,2.6850587705632387e-14,2.1897316454254954e-14,1.1928389397501162e-14,1.9535863828985225e-14,9.613844750484073e-15,3.348522537140563e-15,2.0332680473752367e-14,5.21861276129951e-15,5.850417510239525e-15,0.10049664229077618,3.0394353378270444e-14,0.0,0.0,4.252604121895251e-15,3.110327832618167e-14,1.9627611419846735e-14,0.0,2.5823300608694585e-14,5.773959941545692e-15,0.0,0.09072581861130602,0.0,0.05962389061690929,4.816208719394373e-15,2.7392011964272122e-14,2.24303774577171e-14,2.40053249088369e-15,1.0317068658586959e-14,1.30820349206648e-15,2.5456570592731778e-14,0.1160274937862804,1.7252287280425023e-14,2.5175552430162875e-14,1.8635440263394838e-14,2.063693678478913e-15,2.2884002840417593e-14,0.0,0.1560888418694197,2.3170567673268517e-14,4.724404179336152e-15,1.0052029453941873e-16,1.3198318163108175e-14,3.697122428964345e-15,7.883426487105938e-15,6.330791341608298e-15,2.5584161646686428e-14,1.9118284508722928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,max_sharpe,0.26500328667794526,1.5731483940348662e-15,2.506008758655493e-16,3.0874921489151936e-15,6.153173028923694e-16,2.05005869493689e-15,2.100144810820909e-15,3.4725537891565248e-15,1.919048023293133e-15,1.7894548921926e-15,1.0470745773483277e-15,1.7246376477922588e-15,0.1464485358529051,2.446594578608685e-15,1.566902371600264e-15,5.329147977099061e-15,1.8943449757707702e-16,3.0230540006480663e-15,2.9478946363983504e-15,9.005987668761853e-15,2.314063859263482e-15,7.610140851923646e-16,4.3520480172634815e-15,4.082864380809673e-15,1.3871367577438715e-16,0.036254087754464544,5.43893148344811e-16,2.9703790552533365e-15,1.3132158177150063e-17,2.998218152710513e-15,0.004870441003221765,1.1145371685171258e-14,2.0913676051604243e-15,0.18151648818095742,1.6641372749351165e-15,2.662565692244406e-15,3.1690643026072794e-15,6.950006251844213e-18,1.8955520537836627e-15,3.3764058976274234e-15,0.36590716053424477,1.654901477827312e-15,1.5261575798733945e-15,1.2431356970309442e-15,2.5435006244168806e-15,3.8232237042961457e-16,3.6552020686861396e-16,7.149492683928518e-16,1.984752451337218e-15,4.991412124308426e-13,5.902045358293054e-14,6.448600854410449e-14,2.353950678894284e-14,7.154760731244347e-14,2.9569510582618e-14,3.1923378595503425e-14,5.5535738379953877e-14,1.7940222870128237e-14,4.197749427430846e-14,3.731507573309819e-14
2022-09-02,max_sharpe,0.34158993788794695,0.0,7.813419057302369e-15,0.0,0.0,0.016772664658271406,0.0,0.0,0.0,0.0,0.0,0.05507874201373099,0.1312060983708405,0.0,0.0,5.06376819645081e-15,0.0,0.0,0.0,2.084916686797727e-14,0.0,0.0,1.1143100112469501e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18851601237571286,0.0,0.0,0.0,0.0,0.0,8.163656650557068e-15,0.2320958565691697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034740688124272424,3.0958852058252323e-13,2.3420318613827393e-13,1.1106652927653698e-13,1.815368749334263e-13,7.847897561486755e-14,1.547034781127241e-13,1.9839844398840414e-13,1.2040723223209266e-13,1.831809701221473e-13,1.862286892714692e-13
2022-10-04,max_sharpe,0.5399430795601181,1.3543788404125748e-13,0.0,2.7277075785099504e-13,0.0,3.0819965930719506e-13,1.2306868929837943e-13,0.0,3.34311185749328e-14,1.519028765738753e-13,0.0,0.0,0.19031252288561062,2.2622889028833315e-13,9.440570670464038e-15,0.0,1.5672210065346884e-14,2.3335132262293335e-13,1.6258480694144277e-13,0.0,2.32481629507554e-13,5.235377172715192e-14,0.0,2.837936649530189e-13,4.5530361408600655e-14,2.8203570794429927e-13,6.355345165561937e-14,2.668409593934496e-13,1.68181839367605e-13,0.0,0.005769764801053724,0.0,2.180032331993144e-13,0.18966807019456078,9.177534292214136e-14,2.1624347170790392e-13,1.439939994604672e-13,1.0322372431760668e-13,1.4998180940004715e-13,2.0773811162527925e-14,0.05980329046853905,1.398575796571791e-13,2.0674186140187452e-13,1.0756044167966352e-13,1.6478892721348638e-13,0.0,7.216454277961556e-14,7.564553251416046e-14,2.441809651147582e-13,0.014503272095231544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,max_sharpe,0.1889831794708121,0.0,9.31233223293787e-15,0.0,1.5263336792305307e-14,0.36804106235549355,0.0,0.0,0.0,0.0,6.055345131877906e-15,0.0,0.09875551139355393,0.0,7.083911978184508e-16,4.65556388133437e-16,0.0,0.0,0.0,3.1072361769987044e-15,0.05717175744194225,0.0,9.53990197749896e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.99654453241646e-15,0.0,1.6338957345148672e-14,0.0,0.0946651726836697,0.0,0.0,0.0,0.0,0.0,4.619839373034363e-14,0.0,0.0,0.008279464471944711,0.0,0.0,0.0,0.0,0.0,0.0,0.1841038521828743,4.586928597903122e-14,5.318369815415758e-14,9.712256896474926e-15,4.717896199481372e-14,1.9343099152657245e-14,5.700622836944839e-14,4.246777233701037e-14,1.2510883250243195e-14,3.916840337086518e-14,0.0
2022-12-02,max_sharpe,0.056605191214275784,1.632226751902157e-14,1.6525323148056993e-14,5.1835219622999333e-14,2.7009620189254306e-14,0.24634365847434403,2.1743609086388966e-14,2.7590073122042126e-14,2.6665856177284734e-14,1.3162631817952412e-14,5.52775113012695e-15,5.917778550316502e-15,4.3133054239013464e-14,2.4631115801830838e-14,1.36077258007828e-14,2.5588283534503874e-15,1.2183457551640216e-14,4.281401671265249e-14,5.864481182748744e-14,6.917176833746544e-15,5.826779524909778e-14,2.7419167690357772e-14,1.3889924203633855e-14,5.6652601680619315e-14,9.641682929573728e-15,0.4041778723911493,2.0833356684884118e-14,3.8598408219512446e-14,2.1394304953481117e-14,6.8132980985714944e-15,4.344145428327165e-14,2.2815065393380756e-14,3.356630677241628e-14,0.0891808259438354,1.7814759063241e-15,2.1500565991781848e-14,5.390292391092662e-15,3.5748119981307275e-14,1.9368028981903163e-14,4.598803083133901e-13,4.6389944293898305e-14,5.170955070565905e-14,0.0457634067504074,2.161838395060645e-14,3.218018370112756e-14,1.182416530449949e-14,3.6113236100005924e-14,2.0308274537796215e-14,5.8033939732882e-14,0.1579290452260492,7.179832389277225e-14,3.93559843667843e-14,3.824246783048008e-14,4.14691673762659e-14,1.1281504946867639e-14,5.1329636093024374e-14,3.266498575455613e-14,1.495862267159099e-14,4.326884227418847e-14,1.21357444995256e-14
2023-01-04,max_sharpe,1.5065221906023846e-13,3.242027002330341e-14,0.0,1.1026312591552897e-13,0.0,0.027044324201253748,2.927167516765962e-14,8.875533011395093e-14,6.068096289058135e-14,8.532844902234535e-15,3.505760809586341e-14,2.4484853481264156e-14,6.863239472519973e-14,5.609104644022912e-14,3.458842853382085e-14,0.0,3.236384619652225e-14,1.0613595414065767e-13,1.1072700449114102e-13,3.655731074344689e-14,1.5324276867756461e-13,5.901286232326578e-14,0.0,1.3204432591205274e-13,2.7628616102223655e-14,0.6729275087504732,4.099881275380498e-14,8.733941056219521e-14,2.7219279844871462e-14,0.0,6.162895030319096e-14,0.0,8.050051529718603e-14,0.09558000063354208,0.0,1.3778231900813876e-14,0.0,8.486964766278409e-14,3.986350986429973e-14,2.5321485493204984e-12,1.1432581565510128e-13,1.1477348754927414e-13,1.4034024966163855e-13,1.62561341149153e-14,4.981356952516621e-14,3.6248529268091624e-14,6.430397772589235e-14,4.534185338858948e-14,1.2495261222611843e-13,0.20444816641197128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,max_sharpe,5.40757456025439e-14,4.018007700354153e-15,0.0,4.087848231751883e-14,0.0,5.606635861286707e-14,1.514083272668295e-14,1.2903391693396727e-14,1.9448870138492742e-14,8.210801021273974e-15,9.731155918627518e-15,2.3213229878242213e-15,2.7465478099886308e-14,1.1142655086058021e-14,0.0,0.0,4.711845411950418e-15,3.9273427276317106e-14,2.6789082324003573e-14,1.8079229842170346e-14,0.05601224975580016,1.707943198381713e-14,0.0,3.760827272240243e-14,0.0,0.4650093140934806,1.0063066236441742e-14,3.2279544618971993e-14,5.374732305815155e-15,0.0,0.16227385122008078,0.0,3.672941015261716e-14,0.106959368101847,0.0,7.068850075810334e-15,0.0,3.6361951178998716e-14,1.535355470933464e-14,1.5561436617065263e-14,4.1064202780205566e-14,5.064312988992044e-14,0.14667445688010966,0.0,6.706359823428816e-15,6.558990346808935e-15,1.3933990060653058e-14,0.0,4.575468774154121e-14,0.06307075994878848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4718503678601865e-14,0.0,0.0
2023-03-07,max_sharpe,7.40979209946988e-14,1.489480341716341e-14,0.0,4.8832519122252475e-14,0.0,9.34543462896306e-14,1.8895277577017047e-14,8.564239844921245e-14,0.005546241575625571,0.0,1.4233972312743254e-14,0.0,0.0,0.0,2.912265058410428e-14,0.0,3.5307198260943856e-14,6.185863644171553e-14,6.972216350330895e-14,9.574874866807127e-14,0.1534934204357068,7.786182878261036e-14,0.0,7.297427511591837e-14,1.1348133391175299e-14,0.6426588880622116,9.395780760947724e-14,5.6750130751573646e-14,0.0,4.538728941816981e-16,0.02332337959658129,3.7583964157821805e-14,8.29704536949515e-14,0.0,2.705103442172021e-15,1.4655987596537788e-14,0.0,1.0960090166998926e-13,6.688860284911662e-14,0.018221067800964923,6.772185810425461e-14,1.0224948622711169e-13,7.392314780625895e-14,1.592109539356032e-14,5.5363914214376535e-14,2.4130647777454558e-14,7.702307429313412e-14,4.03167768721942e-14,1.0700043651228917e-13,0.15675700253056107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.527407707112767e-14,0.0,0.0
2023-04-05,max_sharpe,0.0,1.8449550561060767e-13,4.08548041172892e-13,4.0682067467904096e-14,6.120604718477589e-13,0.0,1.9343511019884343e-13,3.3668439738798057e-13,4.662614349090131e-13,2.3135383714922666e-13,2.0014056379572871e-13,7.353388202948096e-13,4.898872006786857e-13,1.2502769899396724e-13,3.392846375956309e-13,4.304240573679354e-13,3.6299240668814554e-13,7.0399821404427664e-15,0.0,0.072270378443232,0.32146027741793626,2.613835148253414e-13,5.349722964095626e-13,0.0,2.40880143464598e-13,0.40922559390638136,3.1677316867918123e-13,9.900172106873512e-14,2.23371794553375e-13,4.309197334445035e-13,4.455823483053285e-13,6.015588808621647e-13,3.4188484609584804e-14,6.68760202103412e-13,3.5610933743574437e-13,1.8004729992741198e-13,5.020468404107028e-13,1.5940243820830152e-13,7.989856756865588e-14,2.5846791367824985e-12,0.0,0.0,1.1254830392851263e-13,2.2243895751267355e-13,1.298834960022563e-13,4.397642509036707e-13,1.912874857219322e-13,4.032608125715015e-13,0.0,0.19704375020990883,1.2716788060176741e-12,9.693611952597418e-13,7.298833457362316e-13,8.903490233238011e-13,1.1167889091985318e-12,9.539470028281417e-13,6.614590912941145e-13,5.373676848702823e-13,9.068302397700233e-13,5.571960069546422e-13
2023-05-05,max_sharpe,0.0,0.0,1.2055131062095627e-13,0.0,2.0979932517405138e-13,0.0,0.0,0.0,0.0,6.946728395171798e-14,0.0,0.0,0.0,0.0,2.3414165526466267e-14,6.778641869672116e-14,5.897394603341859e-14,0.0,0.0,0.3368589590874466,0.07422353302593263,0.0,1.683266536272117e-13,0.0,7.52213066189697e-14,0.5202649917659531,0.0,0.0,0.0,5.478141066116022e-14,1.138428655081117e-13,8.625417447946598e-12,0.0,0.0,8.243589157209857e-14,0.0,1.7127981213474543e-13,0.06865251611070536,2.2963612749544788e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.6266153296243508e-13,0.0,6.39888960785247e-14,0.0,0.0,5.497471894024285e-13,4.691865383082408e-13,2.1747914002201912e-13,3.5876180474471966e-13,3.4272398180871366e-13,3.463082682986393e-13,2.4506848246271117e-13,1.2472478687074874e-13,3.7412222012925657e-13,4.01373051655716e-14
2023-06-06,max_sharpe,0.0,0.0,6.005369860328259e-15,0.0,1.676444037810927e-14,0.0,3.1339883084754358e-15,0.0,0.0,1.5812533317040098e-14,0.0,0.0,0.0,0.0,0.0,1.1407719951653059e-14,8.571505301946103e-15,0.0,0.0,0.334613657897487,0.007968980453944789,0.0,1.0955549200453243e-14,0.0,1.255419789224483e-14,0.44843776174153444,0.0,0.0,6.3761991905702974e-15,1.1570633186530267e-14,2.713688230707247e-15,0.0968647574421718,0.0,0.0,4.469242346654764e-16,0.0,1.993033676803007e-14,0.0,2.0556014641621963e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.1987564015267453e-14,0.0,3.53813313859888e-15,0.03585090539233579,0.0,6.25120032659161e-14,4.769103855386159e-14,2.466386004188804e-14,3.4250352569357057e-14,4.2056573271143614e-14,2.8690307601384846e-14,1.418565802612003e-14,1.5737032326817698e-14,4.5026441249597826e-14,0.07626393707237308
2023-07-07,max_sharpe,0.0,0.0,7.680829066344874e-15,0.0,1.866841213263615e-14,0.0,1.1350908900866351e-14,0.0,0.0,1.830195306888547e-14,0.0,0.0,0.0,1.786510506508653e-15,0.0,2.8248885855740216e-14,7.232834969391062e-16,0.0,0.0,0.4910184420643112,0.0,0.0,3.290597930237924e-14,0.0,3.249602509678705e-14,0.2787399796759772,0.0,0.0,1.853864414401795e-14,2.2221711534719678e-14,0.0,0.10843442893276763,0.0,0.0,2.447041284380759e-15,0.0,3.4979773878790205e-14,0.0,5.540467441158614e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.046029025179506e-14,0.0,3.690141332057013e-15,0.034136659392910565,0.0,1.0479644682283773e-13,0.06575063915354933,9.320312212036117e-15,4.288447894389949e-14,5.2932566522897713e-14,1.712569329241371e-14,1.7309630732074716e-14,7.41130027221695e-15,5.941131909557146e-14,0.0219198507803881
2023-08-07,max_sharpe,0.0,0.0,1.5076691719444597e-15,0.0,1.2519727678763121e-14,0.0,8.482839802916695e-15,0.0,0.0,2.675146006204905e-14,0.0,0.0,0.0,9.830140573214752e-15,0.0,2.5474086943744518e-14,0.0,0.0,0.0,0.4327141838927152,0.0476669165288936,0.0,6.662172975979678e-15,0.0,3.7158476158380386e-14,0.274999953269031,0.0,2.1792639039475786e-15,0.0,1.1582001219780409e-14,0.0,0.10302114867081084,0.0,0.0,0.0,0.0,3.380365986924459e-14,0.0,0.0,0.05475600124410199,0.0,0.0,0.0,0.0,0.0,1.5588870247976142e-14,0.0,0.0,0.0,0.0,7.638179571798319e-14,0.03133718322781676,6.863406327647925e-15,2.6195706845019706e-14,6.636083691021963e-14,2.0218659510301204e-14,7.141267015665226e-16,0.0,4.03887332107479e-14,0.05550461316659515
2023-09-06,max_sharpe,0.0,0.0,0.0,5.713829692678089e-16,5.0925222332662125e-14,0.0,1.6614608681560696e-14,0.0,0.0,2.593936662204949e-14,0.0,0.0,0.0,1.1447059980978945e-14,0.0,4.222564392306978e-14,0.0,0.0,0.0,0.38143708472862986,0.0,1.5688533212580973e-15,2.7525386923010384e-15,0.0,9.061763098960219e-15,0.3102850264038541,6.15552635232707e-15,7.192581363149378e-15,0.0,1.2149836367472666e-14,0.0,0.20360361400024962,0.0,2.9558981243349683e-16,4.893058903775535e-16,0.0,2.785036118132131e-14,0.0,0.0,0.05438767138367838,0.0,0.0,0.0,0.0,1.5695273072923493e-14,1.7640308865412866e-14,0.0,6.722182919095442e-15,0.0,0.0,5.950357104808736e-14,0.022950190074735647,3.4743337288022448e-15,4.877180213671048e-14,7.271835638361812e-14,2.0785128202324207e-14,2.069721244340461e-14,0.0,2.693347764142984e-14,0.02733641340881213
2023-10-05,max_sharpe,0.0,0.0,0.0,0.0,5.040329169351618e-14,0.10064694078686726,2.316026072096844e-14,0.0,0.0009123708448191356,3.6465148335219586e-14,0.0,0.0,0.0,1.4065358199019332e-14,0.0,4.248564491983228e-14,0.0,0.0,0.0,0.5168070487651967,0.0,1.6304213908726406e-16,0.0,0.0,3.400987130597498e-14,0.162778274261034,1.6464962327323346e-14,3.1146318028438315e-14,3.8683237190986545e-15,8.59599466616179e-16,2.719451503605248e-15,0.17722606696996324,0.0,7.467075766463633e-15,4.7069722105161174e-15,0.0,5.319453019100738e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549390152802576e-14,3.4368167142607635e-14,0.0,1.4743318206816605e-14,0.0,0.0,7.375177652394934e-14,0.04162929837210313,0.0,4.587173227015443e-14,8.212457066273793e-14,1.42441131978628e-14,3.9259283540324216e-14,0.0,2.437592050523081e-14,0.0
2023-11-03,max_sharpe,1.245186142133028e-14,6.604645602701024e-15,1.0913512369779016e-14,8.443659163275569e-15,0.0,1.3777500171035256e-14,2.6480994180836553e-16,1.0256089441833485e-14,3.9273303104924754e-15,0.0,0.02403864813970722,5.799005461513147e-15,4.2540400047599186e-16,0.0,5.493582321392191e-15,0.0,4.522294722973368e-15,1.4607819464174335e-14,6.079588513422923e-15,0.4189962990290398,1.2837332563098558e-14,0.0,7.773651019799734e-15,1.03261746419552e-14,0.0,0.09417471306904393,0.0,0.0,2.0727364258861342e-15,1.6625447478518382e-15,0.0,0.23627796348178517,2.4940523079163173e-15,0.0,0.0,0.0,0.0,7.207868586417647e-15,0.0,8.848395222396198e-15,2.8778712858990775e-14,1.048622490547069e-14,9.746018059458207e-15,2.390599091870466e-15,0.0,0.0,7.965868206520152e-15,0.0,0.14705705004346162,9.259986102016192e-15,0.0,0.07417266910948456,4.35314287329687e-15,0.0,0.0,0.0,0.0,8.816967541811459e-15,0.0,0.005282657127501881
2023-12-05,max_sharpe,2.004988074820642e-15,1.958174705131497e-15,0.07988369948317765,1.2077389550755612e-15,1.235551231507604e-14,2.4994293033939985e-15,1.0020386801945615e-15,2.9225193633460787e-15,5.924256291363174e-16,8.252803667050779e-16,1.8168045542610356e-15,1.5491774668860778e-15,9.227939366215811e-16,6.066684940237151e-16,3.3891924915357935e-16,1.693040971695748e-15,6.653745944353253e-16,2.5737969623949374e-15,1.7678920636453464e-15,0.4982714249220928,1.539369395490022e-15,6.755386130473973e-16,0.014217610763952079,1.9525809077068663e-15,3.842384734816618e-15,2.8891489620394553e-15,3.632651763296956e-15,3.8914803435627315e-15,4.3043321372224974e-16,3.7427483457218464e-16,2.4733131784126787e-15,0.16849127090415184,1.2773201120888007e-15,5.950619677001669e-16,1.5096118811386003e-16,6.921414001456711e-16,4.452741221107196e-15,5.887202228032216e-17,3.6260655257580704e-16,1.0811458839508027e-15,0.04786617167061125,1.9275454243140468e-15,2.6050020296068684e-15,0.003071239361731719,3.7061619460421364e-15,2.0184726176450614e-15,1.7260114839648752e-15,8.86865155930649e-16,2.426130448580312e-15,1.8310379977985155e-15,7.889998114682374e-15,0.055323565172711704,0.132875017721563,9.66460012196331e-15,9.020974966640906e-15,1.6285235253788335e-15,1.7007884810508496e-14,1.777913771180799e-15,5.965647874980851e-15,8.105771214798782e-16
2021-01-04,min_variance_sentiment,0.16131814248742232,0.0,2.0724682063649684e-17,2.3851216498148775e-17,0.0,0.0,4.465285933847562e-19,4.1907659641494725e-17,0.0,2.9132433911781737e-17,2.7959547323827667e-17,0.0,1.2786868694380646e-17,0.0,0.0,1.1976578140375008e-17,0.0,2.6932306168371026e-17,0.07108344137334467,1.2116854826502776e-17,0.12620144445119544,1.621142706491363e-17,0.0,7.47752393640972e-17,0.07722086463485775,0.05843945793646136,7.246959828248616e-18,0.0,0.14054700527598998,0.005588580270686121,0.0,0.0,0.0,0.0,0.0,0.07504151130419633,1.8414995185789177e-17,0.0,0.0,8.325128696182909e-18,2.0960205910197043e-17,0.0,7.60901698220033e-18,0.0360959634194983,0.014117244153607293,0.0,0.0,2.2504944826495294e-17,0.23434634469274007,0.0,0.0,3.953331747781559e-18,6.923724320830766e-18,0.0,1.5223587897201116e-17,1.2076795699666245e-17,9.91845059936675e-18,1.6568895557239007e-18,7.004456034275884e-18,0.0
2021-02-03,min_variance_sentiment,0.1431351482965588,3.9527539032434247e-17,2.049480980768313e-18,0.0,0.0,4.887908222797162e-17,0.0,1.4736905304493095e-17,2.5858733399438404e-17,0.0,3.073664580714414e-18,7.90863760383544e-18,2.1707719142960882e-17,0.0,2.0516520580291335e-17,0.0,0.0,3.01474770282026e-17,0.08710498961912394,2.2668520961646254e-17,0.12069056612139448,2.925625571788685e-17,1.2638694161995499e-17,1.719052059765013e-17,0.09873328289465463,0.07359845061985085,0.0,0.0,0.1247349768776856,0.0,7.972390072049552e-18,1.8692589944846676e-17,6.668869017854958e-18,4.52489393610372e-18,0.0,0.07853265835285105,8.385938589481726e-18,0.0,2.1034093220004783e-17,0.0,0.0,0.0,5.188926958787423e-18,0.0324505937610301,0.008562890443376237,0.0,1.606376951709206e-17,2.3655539007012144e-17,0.23245644301347382,0.0,0.0,3.465212687916356e-17,7.9301005251141e-18,9.630733625544166e-18,1.3442356675538036e-17,0.0,0.0,0.0,0.0,0.0
2021-03-05,min_variance_sentiment,0.13671852822859834,0.0,0.0,0.0,0.0,0.0,1.6867560807514956e-17,0.0,4.774910782304338e-18,1.4911626976274303e-17,0.0,0.0,2.080112706367733e-17,0.0,0.0,0.0,0.0,4.2733405126740165e-17,0.08988165609644853,3.815037851685968e-17,0.14236558759754642,0.0,6.724928626388258e-17,0.001003849217623668,0.0747511064272754,0.07436475358350632,0.0,3.733638422464164e-18,0.12573014702471474,1.3183629036902698e-17,3.709371598111267e-19,2.983217584010661e-17,0.0,2.4687189303226663e-17,1.4152281064560195e-17,0.12053711486712407,0.0,0.0,0.0,1.5876417107052932e-17,0.0,2.3405851460837728e-18,0.0,0.01715837498874888,1.797788561041926e-18,3.1548800341780455e-17,0.0,2.2732428275493912e-17,0.21748888196841326,0.0,0.0,0.0,0.0,7.40346510770272e-18,0.0,3.638380216661696e-17,1.38764224376499e-17,9.036828090705342e-18,0.0,2.805143291977468e-17
