date,sector,sentiment,sentiment_lag1,sentiment_mean_20,sentiment_std_20,sentiment_shock
2020-03-10,Comm,-0.044323999999999995,-0.013662499999999998,0.10971263538748835,0.14832582783942497,-0.8317845730889982
2020-03-11,Comm,0.027750000000000004,-0.044323999999999995,0.10072143538748835,0.15208306874859429,-0.9537250699961892
2020-03-12,Comm,-0.00692,0.027750000000000004,0.10374089126984128,0.14987949320776692,-0.5070132654138394
2020-03-13,Comm,0.13042166666666666,-0.00692,0.09571228015873015,0.15135856819797022,-0.6780738043484379
2020-03-16,Comm,-0.015389166666666676,0.13042166666666666,0.09842039920634921,0.15147668771746478,0.21126199643344729
2020-03-17,Comm,0.06483249999999999,-0.015389166666666676,0.06640594087301586,0.08921643933363173,-0.9168165435722384
2020-03-18,Comm,-0.03310499999999999,0.06483249999999999,0.06763666111111111,0.08900569671630827,-0.03150541161481994
2020-03-19,Comm,0.03651833333333333,-0.03310499999999999,0.056771202777777786,0.08727391910026336,-1.0298174266074247
2020-03-20,Comm,0.02329166666666667,0.03651833333333333,0.05536503611111111,0.08736694863809091,-0.2157189082549788
2020-03-23,Comm,0.16331284415584416,0.02329166666666667,0.059844897222222214,0.08298708701446827,-0.4404688954702401
2020-03-24,Comm,0.2189259523809524,0.16331284415584416,0.06541553943001444,0.0861064607791865,1.136933324630308
2020-03-25,Comm,0.17759866666666665,0.2189259523809524,0.06631961482683982,0.08768371411377286,1.740418264628939
2020-03-26,Comm,0.12920166666666666,0.17759866666666665,0.0673503814935065,0.08891809022662525,1.2398858870244593
2020-03-27,Comm,0.18954888888888888,0.12920166666666666,0.06556421482683983,0.08719701711916428,0.7298122566837267
2020-03-30,Comm,0.22887375000000001,0.18954888888888888,0.07985715927128426,0.08257253553017044,1.3284287434473336
2020-03-31,Comm,0.20055555555555557,0.22887375000000001,0.0852216801046176,0.08868500077562268,1.619801191171313
2020-04-01,Comm,0.07680833333333334,0.20055555555555557,0.09273495788239537,0.09187756486391976,1.1735247645369544
2020-04-02,Comm,-0.09556,0.07680833333333334,0.09025683288239537,0.09159054041106138,-0.14683284418570655
2020-04-03,Comm,0.2285947619047619,-0.09556,0.07642708288239539,0.09783167467349142,-1.7579897661610528
2020-04-06,Comm,0.31067916666666673,0.2285947619047619,0.08436369597763346,0.10354297532937749,1.3929584838403501
2020-04-07,Comm,0.10203295454545455,0.31067916666666673,0.1005807793109668,0.11240235256942595,1.8691636122645339
2020-04-08,Comm,0.046854999999999994,0.10203295454545455,0.10789862703823953,0.10711164471518536,-0.054762229712577624
2020-04-09,Comm,-0.018176666666666664,0.046854999999999994,0.10885387703823954,0.10644233827532823,-0.5824644407742212
2020-04-13,Comm,0.0727875,-0.018176666666666664,0.1082910437049062,0.10711437295446719,-1.1806791832253223
2020-04-14,Comm,0.2614195238095238,0.0727875,0.10540933537157289,0.10726282066904334,-0.3041299414661741
2020-04-15,Comm,0.1547541666666667,0.2614195238095238,0.11924976989538241,0.10870449792304217,1.3078553015790673
2020-04-16,Comm,0.28593041666666663,0.1547541666666667,0.12374585322871574,0.10819371446032715,0.28659995261851545
2020-04-17,Comm,0.07999916666666666,0.28593041666666663,0.13969762406204905,0.10736660750372802,1.361995093302543
2020-04-20,Comm,0.08840624999999999,0.07999916666666666,0.14187166572871573,0.1055929598847115,-0.5859528810405799
2020-04-21,Comm,0.08243333333333333,0.08840624999999999,0.1451273948953824,0.10270881923400499,-0.5522519421253661
2020-04-22,Comm,0.1592797619047619,0.08243333333333333,0.14108341935425686,0.1035439620459332,-0.5664269056548727
2020-04-23,Comm,0.10913402777777778,0.1592797619047619,0.13810110983044735,0.10203184564261,0.20756903828337717
2020-04-24,Comm,0.01891136363636364,0.10913402777777778,0.13467787788600288,0.10178514975109838,-0.2509585157627521
2020-04-27,Comm,0.08147666666666667,0.01891136363636364,0.12916336273448775,0.10503328216188988,-1.0496863168399375
2020-04-28,Comm,0.11420232323232322,0.08147666666666667,0.12375975162337663,0.1045419698706804,-0.4044603809265754
2020-04-29,Comm,0.10303333333333335,0.11420232323232322,0.11802618028499279,0.10157609561342495,-0.03764524546427021
2020-04-30,Comm,0.01662343750000001,0.10303333333333335,0.11315006917388166,0.09972977153738834,-0.10144148216318319
2020-05-01,Comm,-0.08241208333333333,0.01662343750000001,0.11014082438221502,0.10177117704391433,-0.9188985486712233
2020-05-04,Comm,0.12881185185185184,-0.08241208333333333,0.11079822021554835,0.1004058152000453,-1.92429395811324
2020-05-05,Comm,0.11926785714285715,0.12881185185185184,0.10580907471290284,0.09665343978619961,0.23799232794851233
2020-05-06,Comm,-0.1024575,0.11926785714285715,0.09623850923671237,0.08394024528896417,0.27435406969405773
2020-05-07,Comm,0.11492250000000001,-0.1024575,0.08601398650943963,0.09493184313922759,-1.9853347441387634
2020-05-08,Comm,0.23475333333333334,0.11492250000000001,0.08941736150943964,0.09467386086604515,0.2694000039424589
2020-05-11,Comm,0.14317952380952384,0.23475333333333334,0.10206386150943962,0.09642205722109577,1.3761319313031952
2020-05-12,Comm,0.06907500000000001,0.14317952380952384,0.10558346269991584,0.09658175967829434,0.3892666817713541
2020-05-13,Comm,0.09436666666666665,0.06907500000000001,0.09596623650943964,0.08956939646034484,-0.3002279525389592
2020-05-14,Comm,0.1712533333333333,0.09436666666666665,0.09294686150943963,0.08849474092219346,0.016043949532270438
2020-05-15,Comm,0.09845666666666666,0.1712533333333333,0.08721300734277297,0.07848123260175628,1.0708334107978785
2020-05-18,Comm,0.14646866666666666,0.09845666666666666,0.08813588234277298,0.07850045925293334,0.13147419036924973
2020-05-19,Comm,0.12955733333333336,0.14646866666666666,0.0910390031761063,0.07957723767786755,0.6965517415286804
2020-05-20,Comm,-0.005675333333333333,0.12955733333333336,0.0933952031761063,0.08000551593096401,0.45199546226826415
2020-05-21,Comm,0.10847199999999999,-0.005675333333333333,0.08514744841420155,0.08134735655827488,-1.116481046098555
2020-05-22,Comm,-0.05059,0.10847199999999999,0.08511434702531265,0.08133721643304288,0.28717054749366117
2020-05-26,Comm,0.13780466666666666,-0.05059,0.08163927884349446,0.08568314505353611,-1.5432355892267453
2020-05-27,Comm,0.15016333333333334,0.13780466666666666,0.08445567884349446,0.08659837963308678,0.6160506472431624
2020-05-28,Comm,0.09534436363636364,0.15016333333333334,0.08625372934854497,0.08761587246258959,0.72942952216879
2020-05-29,Comm,0.12601250000000003,0.09534436363636364,0.08586928086369648,0.0875552185313429,0.10821836701001762
2020-06-01,Comm,0.15972342857142857,0.12601250000000003,0.09133873398869649,0.08641107458845443,0.40126530281497474
2020-06-02,Comm,0.28929444444444447,0.15972342857142857,0.10344550958393459,0.07726449516397295,0.7283800776548058
2020-06-03,Comm,-0.07269666666666666,0.28929444444444447,0.1114696392135642,0.08767010058298975,2.0
2020-06-04,Comm,0.160185,-0.07269666666666666,0.10187141302308804,0.0968038660839063,-1.8033172305168577
2020-06-05,Comm,0.11103666666666664,0.160185,0.11500353802308802,0.08468203589888817,0.5335424626642117
2020-06-08,Comm,-0.1130925,0.11103666666666664,0.11480924635642135,0.0846866892516775,-0.04454749291878808
2020-06-09,Comm,0.0,-0.1130925,0.09741695468975468,0.0939674235811223,-2.0
2020-06-10,Comm,0.031712500000000005,0.0,0.0902579784992785,0.0957349654876956,-0.9427901084988531
2020-06-11,Comm,0.020015238095238096,0.031712500000000005,0.0883898534992785,0.09653129990781859,-0.587139648522312
2020-06-12,Comm,0.11055555555555556,0.020015238095238096,0.08467228207070707,0.09771346520512036,-0.6617004508001095
2020-06-15,Comm,-0.015716666666666677,0.11055555555555556,0.08163739318181817,0.09580681185611986,0.30183827030134264
2020-06-16,Comm,0.09305,-0.015716666666666677,0.0759287265151515,0.09812535116097998,-0.933962448006621
2020-06-17,Comm,0.12827833333333333,0.09305,0.07325779318181819,0.09682259507404807,0.20441723136056314
2020-06-18,Comm,0.011561249999999999,0.12827833333333333,0.07319384318181818,0.0967838675241823,0.5691495035342724
2020-06-19,Comm,0.15536666666666665,0.011561249999999999,0.07405567234848484,0.09611905933835607,-0.6501772154104571
2020-06-22,Comm,0.17502083333333332,0.15536666666666665,0.07640040568181819,0.0975639160252946,0.80937978098763
2020-06-23,Comm,0.1642972222222222,0.17502083333333332,0.08768094734848485,0.09512043604175291,0.9182031708360843
2020-06-24,Comm,0.17123535353535355,0.1642972222222222,0.08900557512626263,0.09603525209798248,0.7840000984132504
2020-06-25,Comm,0.11716444444444445,0.17123535353535355,0.09005917613636363,0.09685362988917101,0.8381325252536151
2020-06-26,Comm,0.36275,0.11716444444444445,0.09115018017676768,0.09703901640666343,0.26808046114831013
2020-06-29,Comm,0.026521025641025646,0.36275,0.10298705517676768,0.11440088608129509,2.0
2020-06-30,Comm,0.1538904761904762,0.026521025641025646,0.09632693503024753,0.11480064771208817,-0.6080619820568445
2020-07-01,Comm,-0.0343,0.1538904761904762,0.08955673661754911,0.10651537458523501,0.6039854793116873
2020-07-02,Comm,-0.014825,-0.0343,0.09147656995088245,0.10374705691838573,-1.2123386791571984
2020-07-06,Comm,0.04434400000000001,-0.014825,0.08272606995088246,0.10501963099057054,-0.9288841431907272
2020-07-07,Comm,0.08076000000000001,0.04434400000000001,0.07939143661754912,0.10513215562791522,-0.3333655284458292
2020-07-08,Comm,-0.08660625,0.08076000000000001,0.08908406161754912,0.09488927073578203,-0.08772394974693552
2020-07-09,Comm,0.21056249999999999,-0.08660625,0.08475374911754911,0.1009511564412376,-1.6974545429531125
2020-07-10,Comm,0.0,0.21056249999999999,0.09369624911754912,0.10388421827240221,1.124966359914338
2020-07-13,Comm,0.041733333333333324,0.0,0.09269548721278723,0.10472438778474956,-0.8851375422056749
2020-07-14,Comm,0.04039642857142857,0.041733333333333324,0.08925437610167611,0.10523609664743216,-0.45156599572055994
2020-07-15,Comm,0.0887,0.04039642857142857,0.09206003086358086,0.10301477409583468,-0.5015164353424648
2020-07-16,Comm,0.16331666666666667,0.0887,0.09184253086358087,0.1030171660712847,-0.03050492440654337
2020-07-17,Comm,-0.4989,0.16331666666666667,0.09359444753024752,0.10396299790863311,0.6706445614207263
2020-07-20,Comm,0.06828333333333332,-0.4989,0.06807138503024754,0.16806162469673486,-2.0
2020-07-21,Comm,0.17599666666666666,0.06828333333333332,0.06371721836358087,0.16680431137891655,0.027374082432317724
2020-07-22,Comm,0.09405,0.17599666666666666,0.06376601003024754,0.16683872133396122,0.6726895036061018
2020-07-23,Comm,-0.19804999999999998,0.09405,0.06025364891913643,0.16534364240684268,0.20440066874603288
2020-07-24,Comm,0.023815625000000003,-0.19804999999999998,0.04178938124236874,0.17275128673014703,-1.3883507659020755
2020-07-27,Comm,0.1796,0.023815625000000003,0.03712194027014652,0.17186639393614472,-0.07742243824054602
2020-07-28,Comm,0.172625,0.1796,0.027964440270146523,0.15791607664959628,0.9602287680077135
2020-07-29,Comm,0.024543750000000003,0.172625,0.035269638988095244,0.16119121262992542,0.8521268546273378
2020-07-30,Comm,0.06398833333333334,0.024543750000000003,0.02880230267857143,0.15875786701604364,-0.0268241993837135
2020-07-31,Comm,0.20481666666666665,0.06398833333333334,0.0337167193452381,0.1582220745755155,0.1913235815502302
2020-08-03,Comm,0.24238400000000002,0.20481666666666665,0.04469880267857143,0.16224689489303804,0.9868778326614732
2020-08-04,Comm,0.08877538461538462,0.24238400000000002,0.054600802678571425,0.16815959875592018,1.1166962737226296
2020-08-05,Comm,0.1688125,0.08877538461538462,0.055001571909340664,0.16823475899497,0.2007540707271661
2020-08-06,Comm,0.2236301587301587,0.1688125,0.06777250940934067,0.16660605343494525,0.6064605007291195
2020-08-07,Comm,0.07601282051282052,0.2236301587301587,0.06842589234584859,0.16722000179969104,0.9281441497065985
2020-08-10,Comm,0.23690333333333333,0.07601282051282052,0.07222653337148963,0.1664449667746155,0.022747982199172973
2020-08-11,Comm,0.043561111111111106,0.23690333333333333,0.08198503337148963,0.17024110751636312,0.9099934923000508
2020-08-12,Comm,0.13904999999999998,0.043561111111111106,0.08214326749847375,0.17020188385243495,-0.22668466126270012
2020-08-13,Comm,0.074,0.13904999999999998,0.08466076749847375,0.1706756809688359,0.3186700776161385
2020-08-14,Comm,-0.07955,0.074,0.08019493416514042,0.1696748595886011,-0.036510619075571106
2020-08-17,Comm,0.12658666666666668,-0.07955,0.10116243416514041,0.1096348920742497,-1.648311324489231
2020-08-18,Comm,0.12132666666666667,0.12658666666666668,0.10407760083180709,0.10948967123490158,0.20558163688854394
2020-08-19,Comm,0.0,0.12132666666666667,0.10134410083180709,0.10827535848159162,0.184553217972092
2020-08-20,Comm,0.0064,0.0,0.09664160083180709,0.11062565243898932,-0.8735912394740947
2020-08-21,Comm,0.05934444444444444,0.0064,0.10686410083180709,0.08936415193446694,-1.12421030868709
2020-08-24,Comm,-0.03465,0.05934444444444444,0.1086405418040293,0.08796860532180137,-0.5603828454396075
2020-08-25,Comm,0.041666666666666664,-0.03465,0.09792804180402931,0.09183303397758028,-1.4436857420652829
2020-08-26,Comm,0.12346499999999999,0.041666666666666664,0.09138012513736264,0.09089062802018383,-0.5469591260790524
2020-08-27,Comm,0.10115,0.12346499999999999,0.09632618763736264,0.08974645175350382,0.3023942655379444
2020-08-28,Comm,0.11327916666666667,0.10115,0.09818427097069596,0.08942582027809268,0.033164124411510516
2020-08-31,Comm,0.1672111111111111,0.11327916666666667,0.09360739597069598,0.08595623172800229,0.22885799319611333
2020-09-01,Comm,0.14038333333333333,0.1672111111111111,0.08984875152625152,0.0805838832324059,0.9600227301251372
2020-09-02,Comm,0.2509888888888889,0.14038333333333333,0.09242914896214896,0.08137014366552459,0.5893339032102742
2020-09-03,Comm,0.0980809523809524,0.2509888888888889,0.0965379684065934,0.0872896063590792,1.769407916068929
2020-09-04,Comm,0.2715916666666667,0.0980809523809524,0.09026050808913309,0.08202434105534098,0.09534297004035579
2020-09-08,Comm,0.17447000000000001,0.2715916666666667,0.10003945039682541,0.09136315513330938,1.8776958394171785
2020-09-09,Comm,0.19863333333333333,0.17447000000000001,0.09691778373015872,0.08742232173359955,0.8870985662696622
2020-09-10,Comm,0.03242500000000001,0.19863333333333333,0.10467139484126983,0.08929764929463933,1.0522330569087464
2020-09-11,Comm,-0.007366666666666667,0.03242500000000001,0.09934014484126984,0.09031422973650632,-0.7409147488330042
2020-09-14,Comm,0.03878611111111112,-0.007366666666666667,0.0952718115079365,0.09329910467344485,-1.1001014268448444
2020-09-15,Comm,0.047488888888888886,0.03878611111111112,0.10118861706349205,0.08501316694774569,-0.7340334232076937
2020-09-16,Comm,0.08045000000000001,0.047488888888888886,0.09723372817460317,0.08560721486291854,-0.581082323088888
2020-09-17,Comm,0.2514111111111111,0.08045000000000001,0.09518989484126984,0.08548960793954952,-0.17241738728866962
2020-09-18,Comm,0.03440625,0.2514111111111111,0.1077604503968254,0.08916116786351444,1.611134804045886
2020-09-21,Comm,0.098096875,0.03440625,0.10916076289682539,0.08769331834061708,-0.8524539190826947
2020-09-22,Comm,0.30411666666666665,0.098096875,0.11109838442460318,0.08695973055862173,-0.14951184118306965
2020-09-23,Comm,0.187175,0.30411666666666665,0.1280367177579365,0.09001556094505533,1.9561056672879893
2020-09-24,Comm,0.19109500000000001,0.187175,0.13531213442460316,0.08853549391728294,0.5857861438470243
2020-09-25,Comm,-0.145725,0.19109500000000001,0.13869363442460317,0.08934699436322346,0.5864927628384332
2020-09-28,Comm,0.192781875,-0.145725,0.12634988442460318,0.10957138852292496,-2.0
2020-09-29,Comm,0.0593,0.192781875,0.13032501984126982,0.1105103534448193,0.5651674545581515
2020-09-30,Comm,0.2475,0.0593,0.1249294642857143,0.11124651513659649,-0.5899462486993837
2020-10-01,Comm,-0.01597222222222222,0.2475,0.1302852976190476,0.11455887261775285,1.0231830996806437
2020-10-02,Comm,-0.16215,-0.01597222222222222,0.11693724206349206,0.11530496498096245,-1.1526777212729602
2020-10-05,Comm,0.12981250000000003,-0.16215,0.10392569444444444,0.13114025951129737,-2.0
2020-10-06,Comm,0.09443750000000001,0.12981250000000003,0.09683673611111111,0.12530190225899487,0.26317049697082096
2020-10-07,Comm,0.3819,0.09443750000000001,0.09283511111111112,0.12396292741736897,0.012926355663526963
2020-10-08,Comm,-0.14352333333333334,0.3819,0.10199844444444443,0.13815613834986645,2.0
2020-10-09,Comm,0.14572232142857144,-0.14352333333333334,0.09320102777777778,0.14806610207719614,-1.5987748565683986
2020-10-12,Comm,-0.03122020202020202,0.14572232142857144,0.10085547718253969,0.1465427285109847,0.30616902456998113
2020-10-13,Comm,-0.1134357142857143,-0.03122020202020202,0.09735516152597404,0.14892014620132987,-0.8633846180378505
2020-10-14,Comm,0.22808200000000003,-0.1134357142857143,0.08930893136724387,0.15593829763745476,-1.3001594138492187
2020-10-15,Comm,0.36173333333333335,0.22808200000000003,0.09669053136724387,0.15896176704724405,0.8265601916321559
2020-10-16,Comm,0.016958333333333315,0.36173333333333335,0.10220664247835498,0.16635546970502624,1.560073085154092
2020-10-19,Comm,0.2748366666666667,0.016958333333333315,0.10133424664502164,0.1667749607636912,-0.5059267465890355
2020-10-20,Comm,0.0,0.2748366666666667,0.11017123622835498,0.17121771684907103,0.9617312592917285
2020-10-21,Comm,0.05586666666666666,0.0,0.09496540289502164,0.16652692980481287,-0.5702705442677116
2020-10-22,Comm,0.022529166666666666,0.05586666666666666,0.08839998622835497,0.16528399102762456,-0.19683285331760225
2020-10-23,Comm,0.3454375,0.022529166666666666,0.07997169456168832,0.16406499564408514,-0.35012055843791784
2020-10-26,Comm,0.09944857142857141,0.3454375,0.10452981956168832,0.16525899911300423,1.4577583171345412
2020-10-27,Comm,0.0,0.09944857142857141,0.09986315438311688,0.1639483290687925,-0.0025287415669330102
2020-10-28,Comm,0.12582333333333331,0.0,0.09689815438311689,0.1652515615173249,-0.5863675567928484
2020-10-29,Comm,0.17301,0.12582333333333331,0.09081432104978356,0.16161503685380937,0.2166197710626242
2020-10-30,Comm,0.22970000000000002,0.17301,0.10026343216089466,0.1605641423570435,0.453068579143531
2020-11-02,Comm,0.06687033333333334,0.22970000000000002,0.11985593216089467,0.15044700535696814,0.7301180078558325
2020-11-03,Comm,-0.06955933333333333,0.06687033333333334,0.11670882382756134,0.15088545352430316,-0.33030679452609063
2020-11-04,Comm,0.11277666666666665,-0.06955933333333333,0.10850898216089466,0.1565108114744413,-1.137738114170516
2020-11-05,Comm,-0.031197000000000003,0.11277666666666665,0.095052815494228,0.14273111343916473,0.12417650745780076
2020-11-06,Comm,0.09671144607843138,-0.031197000000000003,0.10066913216089465,0.13484119724074273,-0.9779365272577901
2020-11-09,Comm,0.2057085714285714,0.09671144607843138,0.09821858839338767,0.13442403276549328,-0.01121185166037639
2020-11-10,Comm,0.04665833333333334,0.2057085714285714,0.11006502706582633,0.13284726586703832,0.7199511690249688
2020-11-11,Comm,-0.12654375,0.04665833333333334,0.11806972944677871,0.12314002452062214,-0.5799202687464641
2020-11-12,Comm,0.090725,-0.12654375,0.10033844194677873,0.13169960449656484,-1.722724930071423
2020-11-13,Comm,0.14494166666666666,0.090725,0.08678802528011204,0.11644826812857612,0.03380878722507888
2020-11-16,Comm,0.125346,0.14494166666666666,0.09318719194677871,0.11592430772328367,0.44645058259418824
2020-11-17,Comm,0.14484,0.125346,0.08571265861344537,0.10815455354545063,0.3664509730503322
2020-11-18,Comm,0.008979999999999998,0.14484,0.09295465861344537,0.10695576876559679,0.48511026553664466
2020-11-19,Comm,0.11743095238095237,0.008979999999999998,0.09061032528011205,0.10831666517538219,-0.7536266478287469
2020-11-20,Comm,-0.036219999999999995,0.11743095238095237,0.09535541456582633,0.10725068606649574,0.20583120374110375
2020-11-23,Comm,0.057544444444444454,-0.036219999999999995,0.07627253956582633,0.09348216871082325,-1.2033582566297703
2020-11-24,Comm,0.12386666666666668,0.057544444444444454,0.07417733321661998,0.09340495218804122,-0.1780728792483132
2020-11-25,Comm,0.10638,0.12386666666666668,0.08037066654995331,0.09232802571375036,0.4711028940612941
2020-11-27,Comm,0.2934333333333333,0.10638,0.07939849988328665,0.09192573108079072,0.29351412057849324
2020-11-30,Comm,0.10057777777777778,0.2934333333333333,0.08541966654995332,0.10179421157034924,2.0
2020-12-01,Comm,0.1101,0.10057777777777778,0.0789635554388422,0.0960971260256243,0.2249205905822006
2020-12-02,Comm,-0.24695,0.1101,0.08112503877217554,0.09629676906978786,0.3008923508827781
2020-12-03,Comm,0.06958571428571429,-0.24695,0.07225550543884221,0.11687653529975706,-2.0
2020-12-04,Comm,0.16751666666666667,0.06958571428571429,0.07009595781979458,0.11648678622352139,-0.004380269647934174
2020-12-07,Comm,0.0659037037037037,0.16751666666666667,0.08003164115312791,0.11586526455357803,0.7550582640156509
2020-12-08,Comm,0.10193636363636364,0.0659037037037037,0.07849125403439153,0.11583662677419507,-0.10866640959102891
2020-12-09,Comm,0.26174375,0.10193636363636364,0.07330264364478115,0.1121022446157343,0.25542503711440906
2020-12-10,Comm,0.19042187500000002,0.26174375,0.08405691447811448,0.11948538694600738,1.4871009758053342
2020-12-11,Comm,0.06066428571428572,0.19042187500000002,0.09990519572811449,0.11078568707566638,0.8170430825605011
2020-12-14,Comm,0.060334374999999996,0.06066428571428572,0.09840216001382876,0.1111202031594285,-0.33961307868920143
2020-12-15,Comm,0.2356892857142857,0.060334374999999996,0.09417179543049543,0.1108654002169135,-0.3052117284950119
2020-12-16,Comm,0.0,0.2356892857142857,0.09968895971620972,0.115160800469431,1.1809602351120922
2020-12-17,Comm,0.0856625,0.0,0.09244695971620971,0.11671569828592118,-0.7920696279410523
2020-12-18,Comm,0.00801,0.0856625,0.09628108471620972,0.1150775060420023,-0.09227333022262427
2020-12-21,Comm,0.07763416666666667,0.00801,0.0908100370971621,0.11660992911453413,-0.7100599213625797
2020-12-22,Comm,-0.007149999999999994,0.07763416666666667,0.09650274543049543,0.11279895260505785,-0.1672761876601211
2020-12-23,Comm,0.0677875,-0.007149999999999994,0.09326802320827321,0.11488331479091575,-0.8740870977742159
2020-12-24,Comm,0.08195000000000001,0.0677875,0.09046406487493988,0.11478150427852873,-0.19756288277868306
2020-12-28,Comm,0.32840416666666666,0.08195000000000001,0.08924256487493988,0.11473319434996405,-0.06356107241898784
2020-12-29,Comm,0.16933333333333334,0.32840416666666666,0.09099110654160654,0.11822228521728392,2.0
2020-12-30,Comm,0.1531,0.16933333333333334,0.09442888431938432,0.11950840085649297,0.626771410855837
2020-12-31,Comm,0.10063174603174603,0.1531,0.09657888431938431,0.1201900174457931,0.47026464328543166
2021-01-04,Comm,0.029888888888888895,0.10063174603174603,0.11395797162097163,0.08897984496691716,-0.14976678813252942
2021-01-05,Comm,0.06041166666666666,0.029888888888888895,0.11197313035113035,0.09045230349673794,-0.9074864684369451
2021-01-06,Comm,0.18533619047619046,0.06041166666666666,0.10661788035113033,0.09016087697731522,-0.5124862937623079
2021-01-07,Comm,0.16188,0.18533619047619046,0.1125895046897547,0.09127068279893347,0.7970432953448424
2021-01-08,Comm,0.0,0.16188,0.1155866865079365,0.0918846000411409,0.5038201556227689
2021-01-11,Comm,0.27421249999999997,0.0,0.1024994990079365,0.08855141834453434,-1.1575139159164365
2021-01-12,Comm,-0.056258333333333334,0.27421249999999997,0.1066890302579365,0.09469888211240989,1.7690121150871563
2021-01-13,Comm,-0.05616249999999999,-0.056258333333333334,0.10084289930555557,0.10108352680678213,-1.554172451255908
2021-01-14,Comm,0.05734,-0.05616249999999999,0.09501805555555556,0.10673895535560139,-1.416357833481663
2021-01-15,Comm,0.22091666666666665,0.05734,0.08610059126984126,0.10169917059850006,-0.28280064724800663
2021-01-19,Comm,0.05360749999999999,0.22091666666666665,0.0971464246031746,0.1038302152544351,1.1920445484986626
