date,min_variance,max_sharpe,min_variance_sentiment,max_sharpe_sentiment
2021-02-16,-0.009058877171355034,0.01240662432670885,-0.009136374023006434,0.012605758506436169
2021-02-17,0.006724104378591391,0.01967334961470484,0.006816750383827872,0.019041184060101822
2021-02-18,-0.01123626888597688,-0.0034819133161210253,-0.01103527904630436,-0.0035188161123133137
2021-02-19,-0.007269191691631845,0.038887833690850256,-0.00729477315055806,0.03848905157740717
2021-02-22,0.0014076632329238462,-0.041522665613509216,0.0012805090277196597,-0.04153729387761031
2021-02-23,-0.007213000386983203,-0.07188390602586395,-0.00719804543377385,-0.07117278736452326
2021-02-24,-0.0011222688495061354,0.02128602793719782,-0.001160245589089583,0.021375256228520545
2021-02-25,-0.009014874138656878,-0.05477427317420229,-0.009086409654259772,-0.055207081510263656
2021-02-26,-0.017401969089835354,0.008576959414934237,-0.01728662086433634,0.008889865560076923
2021-03-01,0.008986218185789843,0.05572192406388501,0.009055396545256283,0.05511218999533268
2021-03-02,0.004696427928315795,-0.021099773394134408,0.004596670901045474,-0.021266895320009794
2021-03-03,-0.012595023335945255,0.006538463677487311,-0.012709280507099893,0.0058341938432644345
2021-03-04,-0.002344918916601158,-0.028238064531113456,-0.002383886542258964,-0.02816154414466273
2021-03-05,0.015563949130109398,0.01823541950024868,0.01555560323321011,0.01823581738455904
2021-03-08,-0.0034816912736956598,-0.0010844295256759856,-0.003413520384474604,-0.001212902635249038
2021-03-09,0.0061643691423499845,0.03411963745683024,0.006034027181626776,0.033932123990276834
2021-03-10,0.009684850880317553,0.005929879916783802,0.009537977281685858,0.005881622108473671
2021-03-11,-0.0014555519844738584,0.017472126981235986,-0.001550938347894601,0.01743865539374855
2021-03-12,0.005392914650316008,-0.011451119576804555,0.005199088163330177,-0.01138407791787453
2021-03-15,0.014507326696552119,-0.03666670770436202,0.01464197632692345,-0.03639559374988159
2021-03-16,0.00541934358260464,0.024419630465208793,0.005505666641861093,0.02422702876639132
2021-03-17,-0.007736133383687457,0.019461338422176656,-0.007938532128216935,0.01923374249614271
2021-03-18,-0.007787044808763891,-0.01671161017405467,-0.007779857734104828,-0.016560971554223494
2021-03-19,-0.0015489141756989176,0.0068561630088431556,-0.001452585960772836,0.006875798991323671
2021-03-22,0.00906647023573968,-0.022912469320319016,0.00924903684257643,-0.022637049021990173
2021-03-23,0.00010174383272356086,-0.0005067857822300697,-0.0001879510479652572,-0.0005672020923173223
2021-03-24,-0.006055773023701577,-0.02416160927344073,-0.006108585850391716,-0.024067428328126306
2021-03-25,0.001739463283043755,0.0015797987816702076,0.0017189616232926622,0.0016760966848814274
2021-03-26,0.01666316162523455,0.051572751776040135,0.016718481191411918,0.051367869918416756
2021-03-29,0.011473314998438783,0.015727371425438636,0.011466874810807694,0.015607453292417108
2021-03-30,-0.010074066662134572,0.008260349614502813,-0.00999536782494997,0.008096590986605685
2021-03-31,0.0008169388369974156,0.002483131020275184,0.0007981457807100012,0.0024911657670655257
2021-04-01,0.011834920137012308,0.0063131140935899725,0.011846295030303901,0.006245619281554692
2021-04-05,0.012034953051874677,0.006061518041130185,0.012055904289700528,0.00602225124253076
2021-04-06,-0.0009469126466952474,-0.002779525029275761,-0.0009273644599712108,-0.002673460047418236
2021-04-07,-0.0020908439476844264,-0.019598884117590875,-0.0020968436791873215,-0.019405143159156528
2021-04-08,0.0011514875994074474,0.019551618653601922,0.0011087366197687284,0.019439070454032432
2021-04-09,0.0029982944126441756,0.0013855272465643188,0.002988733789077453,0.0014344174116072013
2021-04-12,0.0021832807894988995,0.006463954227302065,0.0020956956405791733,0.006403348988188547
2021-04-13,0.0035459952090289293,0.020571751509455293,0.003359082598909153,0.020318801552674893
2021-04-14,-0.0031507096241701,-0.002182566364122252,-0.0030670567666670027,-0.0021119363194248486
2021-04-15,0.009291127979849649,0.015134884977398053,0.00921148894303845,0.015041894158062914
2021-04-16,0.0017220020549155602,-0.009645602380642302,0.0017415612861374553,-0.009696384600047937
2021-04-19,-0.002135314329918987,-0.007551520852915623,-0.002249096464250891,-0.007418246313253261
2021-04-20,0.005951770276619821,0.0011757643454939108,0.005895657667041813,0.000998978926915841
2021-04-21,0.004071833252647964,-0.005155201352508271,0.00410234737428201,-0.004969270084695391
2021-04-22,-0.0006824061168271764,-0.020116399203216825,-0.0007077852616500821,-0.019986301533569138
2021-04-23,0.0026483731234942976,0.009102814929756411,0.0026622811118113773,0.009226870072796024
2021-04-26,-0.004604230485755291,0.03244509113840268,-0.004627746549261174,0.03212143745526666
2021-04-27,-0.0038841455726393945,0.020222315873290993,-0.003955334339929342,0.0202395575035736
2021-04-28,-0.0004730619906945279,0.0038283344628942564,-0.0004070347601211344,0.0038923709444426222
2021-04-29,0.0077976426193875304,0.0016025469714069987,0.007738668452618631,0.0017376781016984846
2021-04-30,-2.3002587314271182e-05,0.015872566335362628,-0.00011693673266242259,0.015592844021625892
2021-05-03,0.007445195695525611,0.01294901724118037,0.007525861969408944,0.012883479638822913
2021-05-04,-0.005597347320908588,-0.009870983125168785,-0.00558970042044667,-0.009756265357760524
2021-05-05,0.004542887695190303,0.02736245777786459,0.004441179636348175,0.027227236818287873
2021-05-06,0.007391693578490978,0.007580964838500355,0.007388092067781372,0.007634240111290742
2021-05-07,0.00087453085005482,0.008913727374920253,0.0008674411445117774,0.008867173219673136
2021-05-10,0.003893751721120348,-0.01378113379255252,0.003953882280875535,-0.01366860228273685
2021-05-11,-0.007564591439576511,-0.0010608384582502847,-0.007590927475766715,-0.001205226194343861
2021-05-12,-0.015575449609628018,-0.03877035756627272,-0.015438211694776254,-0.03841714331058481
2021-05-13,0.012262598371007856,0.02531769820812536,0.01225879536079819,0.025187851337809156
2021-05-14,0.003046019075232814,0.00855865140081786,0.002981857830528608,0.008600922734826218
2021-05-17,-0.002359051684119315,-0.012399746478410238,-0.0023675472341496665,-0.012198468486957003
2021-05-18,-0.004288845728422052,-0.008268919038964663,-0.004345548439290904,-0.008236651887759665
2021-05-19,-0.0035068231357941403,-0.04133416169443179,-0.003414259574372831,-0.04094885259343087
2021-05-20,0.011814015591835628,0.03088842017065975,0.011766729914067124,0.030609653905174596
2021-05-21,-0.003000339768361243,-0.020047121517985527,-0.002887499673312352,-0.019742262220931023
2021-05-24,0.0010105009655451717,0.03474403632716018,0.0008484086790038653,0.03441502157505202
2021-05-25,-0.005457620007872837,-0.005136516493985603,-0.0055640107144302505,-0.005181057765789046
2021-05-26,0.0016329270878669075,0.015117167148829113,0.0015886727182626253,0.014978346877015844
2021-05-27,-0.0048920428975199725,-0.007821434395495187,-0.0049494278197705,-0.0077831941091383834
2021-05-28,0.00024409636982195576,-0.0105033473228332,0.00030060625232953365,-0.010290760179589483
2021-06-01,-0.00473176469931993,-0.0018115309187835883,-0.004800202263697564,-0.001780156626353669
2021-06-02,0.0009636390242789656,0.005359411940925652,0.0010007636534340712,0.005294192092127793
2021-06-03,0.004267487615315983,0.007528791659652796,0.004300960529068826,0.007314613356525859
2021-06-04,0.005875579182962399,-0.0021081385357007557,0.005774672843677163,-0.001947438916094841
2021-06-07,-0.004344678574154929,-0.007551183626168443,-0.0042391848747796584,-0.007049221424393465
2021-06-08,-0.005255393790509944,-0.001179855699099974,-0.005297594587018162,-0.001070234186564493
2021-06-09,0.0050531600623826434,-0.006098176536607133,0.0051159760977474225,-0.006252323618263492
2021-06-10,0.00824376380906651,-0.00850903043972529,0.008232973352999454,-0.008155561269528525
2021-06-11,0.001808541298973011,-0.002665401403599015,0.00177961688804707,-0.0025685668894877656
2021-06-14,0.00041787846789810725,-0.0049996216967783495,0.0004813449124523065,-0.00489718405926197
2021-06-15,-0.004441533660937585,-0.0023677588296431126,-0.0043795616945547155,-0.0023990670921302366
2021-06-16,-0.011198190361891487,-0.01390547441274966,-0.011136906826470012,-0.013527057324603152
2021-06-17,-7.69970422304407e-05,-0.0114780683751733,2.3537060648274057e-05,-0.011114675353209518
2021-06-18,-0.010873077984088597,-0.011740668659869637,-0.010854183988109828,-0.011222023643061216
2021-06-21,0.00959095857689401,0.0014290699598720979,0.00970177968466235,0.0022678188356792077
2021-06-22,-0.0011058009246684268,-0.0007447726957415804,-0.0011272157845691176,-0.0007239882390136964
2021-06-23,-0.00709174248492281,0.007356105797338887,-0.007048399653635911,0.0070758829891268615
2021-06-24,0.005796186800863548,0.01439398083264421,0.0056541889670056215,0.01392339371377131
2021-06-25,0.010502902930633252,-0.007499601068073486,0.010552521896513064,-0.006963616819524691
2021-06-28,0.0024153492607387884,0.0016873780695399784,0.0023702681201821464,0.0016020085431239887
2021-06-29,-0.00297543611482074,0.018009469247411793,-0.0030872759670230662,0.017334383013832333
2021-06-30,0.007483039222498544,0.004192260331446102,0.0073592997143099755,0.003945738396073797
2021-07-01,0.0021002748014347255,-0.002021088184267302,0.0021303283730987753,-0.0018507748135900349
2021-07-02,0.005087496885774659,0.005129384262860491,0.005118887012714264,0.005150069191560907
2021-07-06,-0.001974996269887373,-0.0016139720726939635,-0.0018209152552417429,-0.0012533707031536312
2021-07-07,0.002380824806671769,0.00028944257850738213,0.002406911478663901,0.00030983192189968414
2021-07-08,-0.005319779606916095,-0.012763452205438015,-0.005295852497815078,-0.012511417370522894
2021-07-09,0.0069072259057442785,0.018412508896539205,0.006973330924092379,0.018325015745762178
2021-07-12,0.0021244040860671225,0.006510703408096334,0.002166122541005524,0.006552357430265778
2021-07-13,-0.002711734330456553,-0.012290946565988238,-0.002814030911725312,-0.012227472778081646
2021-07-14,0.004238732142373806,-0.0006589572489630927,0.004296055489465232,-0.0004778582261248879
2021-07-15,0.0011500518610158578,-0.005724042029881352,0.0011524739348660142,-0.005508974853465106
2021-07-16,-0.0014842292180141737,-0.014692113179001813,-0.0014595960583567882,-0.014301530825797468
2021-07-19,-0.014093780184805975,-0.014532476138609153,-0.01407619606914466,-0.014594842970705745
2021-07-20,0.0050044053894114605,0.014093414490923316,0.005092854930990491,0.014212254419263798
2021-07-21,-0.001266236011863158,0.01337084836137156,-0.0013879331881258776,0.012750040325042719
2021-07-22,8.530425401440488e-06,0.002554955772173918,-0.00016107870049229998,0.00246817361528201
2021-07-23,0.010253280654033506,0.008227343926127603,0.01026114672793363,0.008266035854102492
2021-07-26,0.0012641355724512743,0.0043771099420074925,0.001229127143515247,0.004217622144147462
2021-07-27,0.001289372286774882,-0.003927144497949575,0.0012891789784644282,-0.00397853802284609
2021-07-28,-0.0010846193238641137,0.0031332074199393297,-0.0011343746850456657,0.002959653708604778
2021-07-29,-0.0006210805142262289,0.008233692268965342,-0.0006440717942253478,0.007929489060158727
2021-07-30,-0.002471811241162743,0.0002145232001175868,-0.002426656423563378,0.0001300215814427988
2021-08-02,-0.001258671529127305,-0.0016844564087604979,-0.0012814783532417472,-0.0017765591052645185
2021-08-03,0.00012106078615561898,0.006075153588081858,0.00021128433171455898,0.006105218114054428
2021-08-04,-0.0077101514241008804,-0.0018652246482857605,-0.007737076909069332,-0.0018657675258830187
2021-08-05,0.004660362430289021,0.00725609358977549,0.004719963829806937,0.0073815691880591144
2021-08-06,-0.0009872642118055883,0.002944319977197451,-0.0009490787616434355,0.0031043406740298317
2021-08-09,0.0012586178276023769,0.010061597367002195,0.0012317234319110806,0.009870983512902443
2021-08-10,0.004327550626724497,0.01355418822634338,0.0044095417470543,0.013439590745119908
2021-08-11,0.004638314814163282,0.0072582604390800595,0.004631138779037569,0.007178499544013754
2021-08-12,0.0028191317067827377,0.00597318568452399,0.002845351529922352,0.005903363496181447
2021-08-13,0.004348276925234789,0.003152251705570596,0.004322897134585705,0.0030138334999981298
2021-08-16,0.006523212889373523,-0.0010761709294640118,0.006538569611822405,-0.0010801496701369232
2021-08-17,0.0024771912738578974,-0.010302626501328576,0.0024406385062472635,-0.010253130608130602
2021-08-18,-0.010788335431496834,-0.004079780853667397,-0.01082031350933944,-0.00424209834301826
2021-08-19,0.0017539630661414,-0.0010232018175492423,0.0017120129792137504,-0.0012178527991613694
2021-08-20,0.003923857017360743,0.010939174884477805,0.003954108415275469,0.010944359183589648
2021-08-23,-0.001344932077455403,0.008302162116056121,-0.0012802856797118718,0.008398348824338263
2021-08-24,-0.005559537402685155,-0.00019037516229454754,-0.005509939487081063,-2.0017143278250658e-05
2021-08-25,-0.003406938464042819,0.0013767741998406084,-0.0033955608568042453,0.0014897906061537346
2021-08-26,-0.006480115342236404,-0.008230279593000833,-0.006501447201524053,-0.008204028079220537
2021-08-27,0.0021812539858787226,0.013351722979020706,0.0021548734853894056,0.01334676240438229
2021-08-30,0.003546433654005931,0.000572004521478245,0.0035542607926575473,0.0004638392139841885
2021-08-31,0.00389854491043834,-0.0006745629527415579,0.003846873235535329,-0.0007123036887676198
2021-09-01,0.0012017483753054637,0.007480858126213537,0.0011408028236025228,0.007295697531124754
2021-09-02,0.006598742076927596,0.004292723602310368,0.006592713278277182,0.004356667765305156
2021-09-03,-0.0011900465809902253,-0.002540796524627248,-0.0011854153706200962,-0.002637795623372953
2021-09-07,-0.015102169787693841,-0.016269509021604737,-0.015216053768779448,-0.016121426303524533
2021-09-08,0.00512934245994864,-0.0007787303389909843,0.00509885492580327,-0.000948693866217401
2021-09-09,-0.011130684839361473,-0.006810315821773078,-0.011115241936761725,-0.006676870203217227
2021-09-10,-0.007790240267751781,-0.005190229828595907,-0.007746943562338948,-0.005192249846637578
2021-09-13,-0.0007332777788739437,-0.005621078194073546,-0.0006953911509067451,-0.005372678543285115
2021-09-14,-0.0048216620241167555,-0.009114916470490543,-0.004882136385937431,-0.009295070243718598
2021-09-15,0.0037276708375480493,0.008640508428924741,0.003760759589446578,0.008610059154554713
2021-09-16,-0.004812485433145409,-0.007691664371779045,-0.004799825733903397,-0.007724184173142851
2021-09-17,-0.008320932043192899,-0.018886057518931174,-0.008274896727920587,-0.01881772881863501
2021-09-20,-0.009684807585996456,-0.02109608436184006,-0.009712418812957094,-0.021195291611704293
2021-09-21,-0.004523905539856865,-0.006219238696553051,-0.0045615741206569,-0.006317705032549447
2021-09-22,0.0012760599503626395,0.013089743279043988,0.0013532981771603625,0.013220888792556031
2021-09-23,0.0032026156814377272,0.007142992389412462,0.0032662267615552773,0.007406391705709239
2021-09-24,-0.0033638209919939492,-0.00828365766273663,-0.0033804631060709777,-0.00819568566197887
2021-09-27,-0.0034773470512288744,-0.005224607841568833,-0.0034001395600733817,-0.004889043133833378
2021-09-28,-0.00556126338845548,-0.00761785896743765,-0.005631026291898984,-0.007701184657869793
2021-09-29,0.008885193752377262,0.0014462362489041376,0.008807601843479791,0.0013322673453123699
2021-09-30,-0.009218337895668852,-0.01195823075441905,-0.009330389280221582,-0.012090967754943453
2021-10-01,0.01383198575810948,0.014612808406205961,0.013593788309538472,0.01427696134942018
2021-10-04,0.0021587598269477144,-0.007561063764618544,0.002043849771927615,-0.007382393164054899
2021-10-05,0.0012385292243322114,0.006797396343399865,0.0012425981853265273,0.006483560121877607
2021-10-06,0.0030861113213488845,0.00854408414076916,0.003154193621730411,0.008745944754810041
2021-10-07,0.008568247234846423,0.004524982266451425,0.008511115386484573,0.004476486819534543
2021-10-08,-0.005002259528752742,-0.0013105703607145338,-0.005033431022196352,-0.00141317483804035
2021-10-11,-0.00865992181601536,-0.0029262240110254126,-0.008575753681146795,-0.002722076707091596
2021-10-12,-0.0006743452505504404,0.011036945263732072,-0.0005173568084314454,0.011391275744364862
2021-10-13,0.0005766936763100697,0.01138241875909243,0.0006288027174340112,0.01148852146682631
2021-10-14,0.008844072520244653,0.01984590326153686,0.008972955912628987,0.019984233720676006
2021-10-15,-0.0007906936383938913,-0.002164018371804042,-0.0008738500520412117,-0.0024938025105634078
2021-10-18,-0.0018217604676961105,0.006021913959769114,-0.001741499015409209,0.0060945514622097055
2021-10-19,0.013629024740176923,0.0005205300098438638,0.013573101643866494,0.0004492924645671273
2021-10-20,0.010367761851830474,0.003992859623337526,0.010302218100370552,0.003983760318863472
2021-10-21,0.005576830835446318,-0.0039985157789398235,0.005602397706089124,-0.00392433633390257
2021-10-22,0.002705071031369199,0.011257334627487939,0.0027220153233405734,0.0112670646313546
2021-10-25,0.004286068670520822,0.01018410160431314,0.004314039602836628,0.01015755810233365
2021-10-26,0.00010799904804277483,0.008258840705661989,0.00010948301980489783,0.00810632154560832
2021-10-27,-0.010461296639327088,-0.0234846457470668,-0.010524607100884605,-0.023239424249434492
2021-10-28,0.018086944423723432,0.023360168006094306,0.018099806608833566,0.02341138572026069
2021-10-29,-0.0010473578985303147,0.004025934589556795,-0.0011153804028374904,0.003975708040156217
2021-11-01,0.005415680944534011,0.004715294834434898,0.005431032428685682,0.004826636518591175
2021-11-02,0.004744364887674535,0.011201039363699369,0.004707174219143323,0.011157773297837579
2021-11-03,9.544180327556555e-05,-0.003500173478070457,2.833063675449984e-06,-0.003647442891708753
2021-11-04,0.0004737529027535811,0.0023434474658173897,0.00037734526572735696,0.0021448120067913646
2021-11-05,-0.011632687819211856,-0.01647720274646103,-0.011428190347964004,-0.01642608914397522
2021-11-08,0.0016975589992876713,0.010669234882101175,0.001588348468761701,0.0106045005281269
2021-11-09,0.000591361957381553,-0.0002062006884295632,0.0005962004371094132,-0.0003395464616647958
2021-11-10,0.0007455250385658955,-0.00722922829997553,0.0007144510392924014,-0.007273349559452049
2021-11-11,0.002329677302941877,0.006818130795010901,0.0023443444867596946,0.006840372348937334
2021-11-12,0.0024170958797853754,0.0023245281717468877,0.0023822074389049366,0.002334330405458234
2021-11-15,-0.0023737705924536724,0.0021411089351706667,-0.002390485941704351,0.0021639445052106343
2021-11-16,-0.004996393308695837,-0.0070602012239975994,-0.005058793740797675,-0.007071340030522199
2021-11-17,-0.0027465114071748885,-0.005034188419131969,-0.0027085122017738105,-0.0050890700154365255
2021-11-18,-0.002091994010943232,0.006329515695676384,-0.002134627338692711,0.006303706237089792
2021-11-19,-0.00790546287094295,-0.00791041667472083,-0.007940240188770523,-0.008141535238671333
2021-11-22,0.0037721290109741716,0.0010573176054064096,0.00377924108944396,0.0013037932341174686
2021-11-23,0.006621340808779456,0.011962867102530278,0.006649440294438905,0.012173265004350994
2021-11-24,-0.0008231222294600936,0.004579237599606383,-0.0008713343360852912,0.004561024962174633
2021-11-26,-0.014696654209230602,-0.03084355534446688,-0.014674576163910203,-0.030990902370408132
2021-11-29,-0.000361143089823003,0.013492963934421544,-0.0003175004270980404,0.01343713489528936
2021-11-30,-0.02181960893830891,-0.01644868187094042,-0.021884754336209643,-0.016447966481728374
2021-12-01,-0.011701643030696374,-0.01033494484904389,-0.011693000294083811,-0.010323953297665198
2021-12-02,0.014081448782066066,0.028011315452195304,0.013962019421808606,0.028004694829070614
2021-12-03,0.008993735381546568,-0.010611303588716951,0.009089193475516203,-0.010589802964181272
2021-12-06,0.010493290727912555,0.0077462742034875185,0.01054354402246118,0.007763592966571508
2021-12-07,0.0031361064560573764,0.02055533441409897,0.0031144713583598446,0.020621490217987537
2021-12-08,0.0008154831599714883,-0.0012457799242910665,0.0007470230754034286,-0.0013312163632240202
2021-12-09,-0.0030055517211643977,-0.009633461783605286,-0.0029342034452058833,-0.009521327062398258
2021-12-10,0.007759525571437325,0.004245064623722267,0.007780307419007522,0.004172487126763409
2021-12-13,0.0052269616872778505,-0.008601221161460464,0.00530074639856669,-0.008653806310222162
2021-12-14,-0.000389172208698663,0.0022637932255211548,-0.00035952390314244955,0.0023509257801688868
2021-12-15,0.012794487218846275,0.021821321845521838,0.012700929413077825,0.02153124494239853
2021-12-16,0.010370655763031866,-0.0010774206175087082,0.010337440728566117,-0.0008439232085115661
2021-12-17,-0.012266359262484223,-0.014714472900043438,-0.012388815342173107,-0.014802536342386045
2021-12-20,0.0018152930445113292,-0.0032338910414813618,0.0017837796534263552,-0.0034653319278383976
2021-12-21,0.003993171239678046,0.00909339305442792,0.003960159768639106,0.009165672261258116
2021-12-22,0.006370820857733162,0.009571371522759588,0.0063232256831286865,0.009544182916716827
2021-12-23,0.0017429407464906648,0.0022528589382583694,0.0017430262172116913,0.0022895764893403384
2021-12-27,0.01064383451415702,0.019908675620400815,0.010563460855432503,0.019819864473276938
2021-12-28,0.004403010481431991,-0.004202270459913693,0.00447980134721933,-0.004212953618706275
2021-12-29,0.0010281726805589837,0.00014218611381297444,0.0010402940927400754,0.00015127958353216357
2021-12-30,0.0006378132380321362,-0.0034109444388079353,0.0006600998083158161,-0.0034219405081739435
2021-12-31,-0.0014948120777562267,0.0001218308192144041,-0.001498080487597558,0.0001545551830789893
2022-01-03,0.0022389020613138148,-0.008649695965267584,0.0021532573442309675,-0.008702438594487875
2022-01-04,-0.00047004348774411215,0.0006860215942995932,-0.0004292808208825659,0.0005145461086487987
2022-01-05,-0.001927822716382939,-0.00894550107613243,-0.0019457885202609781,-0.009080792755350637
2022-01-06,-0.004102528290614646,0.0030810153068224475,-0.004062602928812447,0.003210078628769785
2022-01-07,0.0047154033701923255,-0.015148168254634841,0.004696038392221424,-0.015206566824582404
2022-01-10,-0.0014814244899355134,0.003444755367440081,-0.001427399653684152,0.0035876642170262238
2022-01-11,0.0039025278591258788,0.008294770365481097,0.003798686204273457,0.008269360346446809
2022-01-12,0.0013859994462491244,0.010109284164039353,0.001379584645929502,0.009994411740498284
2022-01-13,-0.001963892036731057,-0.013594829791092701,-0.0019502703640234054,-0.013515939476637841
2022-01-14,-0.0021803433536136214,0.0004791576475198466,-0.0022043016161869444,0.0004349318823587129
2022-01-18,-0.008675689767448501,-0.01256144552791365,-0.008815548196999463,-0.012477684661963896
2022-01-19,0.0004041201482508151,-0.01289180800456678,0.0003225236239205937,-0.012810153873605295
2022-01-20,-0.010967245369950356,-0.017869596440387325,-0.010858296723025601,-0.01771080534148023
2022-01-21,-0.0046945774414474005,-0.011817347077443884,-0.004589260724261631,-0.011429217179403506
2022-01-24,-0.00507989235418358,-0.0016907538362440641,-0.005108541241155364,-0.0017939187035812528
2022-01-25,-0.00490692388760937,-0.00033866209139399284,-0.004887848567630186,-0.00036366022531987796
2022-01-26,-0.01637615487704464,-0.009225034887276388,-0.016255434678859156,-0.009266848100642027
2022-01-27,0.0006482348364480056,-0.0023173227802862034,0.0006985010484259059,-0.0025194035559676824
2022-01-28,0.015846077326336232,0.03240998266913625,0.01595849695726903,0.03253860196669705
2022-01-31,0.01116024655661289,0.006820808735391124,0.011071114788086292,0.006735884796822556
2022-02-01,-0.002188834284305332,0.007111972458027069,-0.0022497633650774423,0.006480601093988657
2022-02-02,0.011500981404769534,0.026399826925388063,0.011653061780005577,0.026741669705526945
2022-02-03,-0.005785872679819211,-0.006589194684395675,-0.005781851857719986,-0.0066503559826706455
2022-02-04,-0.003832940330140738,-0.0020680410625417197,-0.003911069285267759,-0.002395906802656032
2022-02-07,-0.0004200076049741462,0.005845845792805499,-0.0004370034498075075,0.005613485914017921
2022-02-08,-0.001261899242981621,0.002051587673420147,-0.0012590690303739683,0.0018408627804832453
2022-02-09,0.006211324460809485,0.019940938522480495,0.00626890327240163,0.019866816588099953
2022-02-10,-0.016832034624220362,-0.0183252321800459,-0.016912921403399825,-0.01872768986824919
2022-02-11,-0.0029854214665343427,-0.005925062068243624,-0.0029586241838290743,-0.005763004386742708
2022-02-14,-0.007765968354989425,-0.00761267130264907,-0.007768839666200135,-0.007592491466492744
2022-02-15,0.002354730345146022,0.002322594705873708,0.0022537922517133226,0.0018483142109094902
2022-02-16,-0.0015973615047022167,0.0011376327251892953,-0.0015726557891542123,0.0010881880034488034
2022-02-17,-0.0062428211570888705,-0.01508647749830616,-0.00628799373936746,-0.014995880493781946
2022-02-18,-0.005332339295187229,-0.008770180305392259,-0.005329795755865182,-0.008772692026481453
2022-02-22,-0.004201445916793453,-0.005621277848122197,-0.004172158661052333,-0.005515034180583055
2022-02-23,-0.0023520753939950878,0.009205724304381213,-0.0021826207083087737,0.009737103510747296
2022-02-24,-0.001058399568149633,0.0006883744197899519,-0.0010787577494649702,0.0005570002467366389
2022-02-25,0.026137474899137834,0.035374096750661596,0.026192723012279234,0.03519718241975291
2022-02-28,-0.00484856235510765,-0.002584518498371197,-0.004914696904813367,-0.0031205834716582863
2022-03-01,-0.0029164216448653527,0.0020159633352048166,-0.002826634205447715,0.002300897324176073
2022-03-02,0.013964520242909034,0.019072269758480535,0.013978615626387863,0.01892258647221042
2022-03-03,0.008307256507625281,0.00898601596935882,0.00824096630344152,0.009036680504109947
2022-03-04,0.007165396188465189,0.00888005012243334,0.007173578752172836,0.009013801717104397
2022-03-07,-0.00921778190124698,-0.008948831285391144,-0.009190015238118417,-0.009021964267979677
2022-03-08,-0.014492976386828489,-0.020727767402530604,-0.014481558337488844,-0.02086419041235725
2022-03-09,0.004897743336587739,0.009149459351289852,0.004948887152319172,0.00919189181610082
2022-03-10,0.001647834195721537,0.007375645545600151,0.0016305193892313535,0.007439391047295886
2022-03-11,-0.0057110203152656806,-0.0073727967486972475,-0.005773010438940894,-0.007349312097947772
2022-03-14,-0.0046711895746510005,-0.00992124493257533,-0.004867289153086656,-0.010172862011505066
